T [ms],AccX [mg],AccY [mg],AccZ [mg],GyroX [mdps],GyroY [mdps],GyroZ [mdps]
102862, -168, -71, 958, 24010, -53830, -16730
102882, -176, -86, 973, 14840, -40530, -11060
102902, -177, -112, 1025, -70, -27860, -5670
102922, -179, -117, 1042, -14210, -25270, -3290
102942, -168, -109, 1039, -14420, -31080, -2170
102962, -131, -82, 990, -4690, -27650, -1120
102982, -106, -86, 978, 910, -32620, 980
103002, -90, -94, 1029, -3500, -40600, 1820
103022, -73, -112, 1078, -12950, -44310, -1470
103042, -26, -117, 1061, -15260, -42140, -4060
103062, -27, -118, 1021, -8260, -58100, -7630
103082, -35, -135, 1042, -11760, -71680, -13160
103102, 13, -138, 1061, -14910, -66010, -13860
103122, 20, -141, 1103, -12880, -48860, -13440
103142, 58, -148, 1098, -3920, -46690, -16170
103162, 26, -147, 1023, 13580, -64400, -22190
103182, 43, -122, 1051, 22540, -54600, -22470
103202, 26, -121, 1064, 30170, -26600, -16310
103222, 12, -104, 1068, 33390, -13160, -12530
103242, 25, -105, 1068, 31290, -20510, -13930
103262, 75, -99, 1060, 24360, -41930, -13160
103282, 173, -76, 1036, 17500, -61460, -8890
103302, 178, -66, 1050, 16660, -57120, -4060
103322, 196, -72, 1095, 17360, -42140, 1820
103342, 208, -67, 1117, 18900, -34440, 770
103362, 174, -59, 1106, 23520, -37380, -4620
103382, 195, -31, 1041, 25340, -50470, -10640
103402, 199, -29, 825, 29960, -63630, -16520
103422, 295, 115, 954, 58100, -71820, -20090
103442, 336, 168, 949, 146930, -89460, -30450
103462, 329, 208, 1004, 171010, -88130, -40810
103482, 300, 211, 893, 110460, -57330, -29960
103502, 295, 233, 867, 10360, -18760, -12880
103522, 245, 214, 859, -8960, -11200, -5320
103542, 254, 190, 857, -16940, -5040, 2800
103562, 266, 170, 867, -24010, 7420, 8610
103582, 243, 145, 892, -25550, 22050, 9590
103602, 205, 136, 895, -25620, 37100, 11620
103622, 203, 139, 883, -19600, 46270, 12600
103642, 188, 166, 860, -7700, 41790, 8890
103662, 169, 187, 844, 8470, 31430, 3500
103682, 150, 190, 854, 21490, 20440, -1260
103702, 171, 185, 826, 28140, 5740, -3080
103722, 189, 206, 798, 23660, -9520, -9100
103742, 98, 205, 520, 32970, -30380, -18130
103762, -428, 896, 545, 88480, -87500, -37100
103782, 498, 753, -350, 271460, -262150, -105210
103802, -62, 249, -67, 189490, -583940, -276430
103822, -35, 318, -161, -38430, -463960, -273350
103842, -36, 667, -386, -69300, -276500, -205030
103862, -143, 1194, -455, 67340, -186200, -162260
103882, -331, 1755, -258, 482790, -18060, -101570
103902, -342, 1997, -258, 632310, -66220, -288540
103922, -148, 1997, -729, -45780, -309820, -512960
103942, -136, 1997, -938, -74830, -256200, -468650
103962, -329, 1997, -544, 647080, -5250, -278250
103982, -378, 1997, -279, 754110, -1120, -279440
104002, -202, 1997, -711, 34440, -241150, -490350
104022, -164, 1997, -946, -106050, -264670, -551740
104042, -312, 1997, -530, 561400, -60970, -416290
104062, -292, 1997, -310, 653660, -25480, -335860
104082, -162, 1696, -500, -10360, -186200, -410270
104102, -121, 1234, -516, -225190, -224070, -466060
104122, -176, 1035, -310, 209300, -98420, -436100
104142, -160, 747, -104, 538580, -5040, -373030
104162, -119, 420, -3, 465570, -18060, -322980
104182, -78, 185, 20, 224840, -77490, -298200
104202, -52, 83, 13, 45290, -122990, -287560
104222, -38, 72, 1, -38080, -142450, -285950
104242, -33, 157, -11, -72800, -140070, -282380
104262, -24, 631, -121, -98700, -121030, -253890
104282, -85, 532, -174, -175210, -66710, -98070
104302, -193, 641, -224, -317940, 67620, 289100
104322, -411, 1231, -435, -411740, 176050, 599480
104342, -544, 1410, -438, -493290, 275520, 890960
104362, -371, 1219, -206, -500570, 326830, 1056440
104382, -277, 1997, -425, -287980, 151830, 670600
104402, -90, 1997, -945, -116550, -184380, -54390
104422, -486, 1997, -1085, -335090, -218820, -95970
104442, -492, 1997, -451, -506450, 177800, 706860
104462, -322, 1997, -432, -395920, 361550, 1047410
104482, -75, 1997, -905, -207340, 14560, 345100
104502, -250, 1997, -925, -291970, -253400, -167860
104522, -512, 1918, -510, -405090, 22260, 345660
104542, -320, 1233, -190, -346080, 339710, 919870
104562, -178, 1327, -289, -286580, 239680, 714560
104582, -85, 1416, -454, -238490, -66290, 115290
104602, -75, 1198, -405, -248080, -192780, -149870
104622, -174, 746, -223, -240170, -54390, 80010
104642, -176, 294, -78, -196210, 150430, 440020
104662, -131, 104, -24, -186620, 238210, 587370
104682, -97, 26, -10, -194740, 219520, 537110
104702, -74, -22, 0, -192150, 174230, 434490
104722, -57, -49, 6, -168980, 130620, 325360
104742, -46, -65, 7, -126350, 92260, 214130
104762, -49, -77, 1, 1610, 34720, -3780
104782, -72, -90, -21, 91140, 14490, -116130
104802, -170, -120, -94, 224560, -9100, -262500
104822, -572, 390, -466, 511490, -67900, -546840
104842, -1137, 1997, -1119, 1070230, -250740, -1089830
104862, -84, 1997, -981, 1320970, -496510, -1370530
104882, -571, 1997, -932, 535570, -263550, -386750
104902, -446, 961, -209, -360640, 205100, 871990
104922, -1334, 1997, -915, 110670, -128660, 186410
104942, -461, 1997, -1341, 762160, -892780, -1359820
104962, 35, 1997, -996, 257180, -863100, -1160950
104982, -336, 1546, -126, 120400, -85050, 246400
105002, -728, 1566, -28, 212870, 135940, 542710
105022, -720, 1997, -799, 81270, -471240, -609490
105042, 108, 1997, -1159, -265090, -879480, -1436750
105062, -114, 1929, -578, -69300, -378070, -790300
105082, -315, 919, 41, 379680, 287910, 228270
105102, -240, 396, 99, 178780, 367430, 395640
105122, -164, 284, -12, -179970, 35000, -123340
105142, -101, 213, -26, -315420, -216090, -594510
105162, -83, 210, -33, -338100, -246960, -754670
105182, 13, 438, -353, -345660, -191240, -783020
105202, -48, 148, -121, -244650, -55020, -720160
105222, -68, 100, -54, 104300, 233170, -423010
105242, -62, 351, -99, 262640, 365470, -225120
105262, -142, 716, -127, 280350, 417970, -70560
105282, -391, 834, -174, 162820, 513450, 279440
105302, -838, 1642, -556, -196910, 595770, 735140
105322, -882, 1720, -891, -744800, 554260, 1088430
105342, -280, 559, -471, -1304730, 339640, 1272950
105362, -403, 1997, -920, -823340, 9730, 840350
105382, -163, 1997, -874, 589540, -287840, -140070
105402, -985, 1997, -1214, 462000, -376180, -237580
105422, -494, 1063, -340, -776300, -31150, 894950
105442, -353, 1709, -354, -671370, 106820, 1385230
105462, -220, 1997, -642, 370160, -171080, 573090
105482, -302, 1997, -1085, 406350, -534730, -197050
105502, -540, 1941, -532, -325010, -414680, 261800
105522, -375, 1224, -30, -274260, 96110, 1234730
105542, -352, 1679, -200, 309820, 243740, 1202670
105562, 122, 1669, -490, 443590, -161980, 239750
105582, 0, 954, -480, -33600, -535500, -369670
105602, -90, 353, -125, -295470, -402710, 456190
105622, -99, 158, -15, 186620, 164010, 664300
105642, -104, 134, -20, 209300, 222880, 655830
105662, -115, 102, 3, 205310, 255500, 614250
105682, -122, 31, 51, 191170, 254590, 530670
105702, -130, -62, 102, 174860, 197120, 371490
105722, -138, -53, 102, 152250, 64960, 111300
105742, -161, 35, 72, 113540, -108710, -198450
105762, -237, 188, 71, 42140, -254170, -448280
105782, -467, 771, 115, -94010, -391930, -688030
105802, -483, 1997, -395, -425110, -595630, -1048950
105822, 248, 1997, -1357, -941220, -703570, -1364650
105842, -328, 1997, -1196, -583590, -142450, -812980
105862, -699, 1953, 146, 447440, 749210, 353430
105882, -732, 1997, -301, 128590, 660870, 173390
105902, -482, 1997, -1244, -418810, -165760, -1320200
105922, -170, 1997, -995, -70070, -113050, -1542100
105942, -485, 1762, -259, 408730, 595280, -376740
105962, -502, 1113, -243, 9450, 847210, 246680
105982, -798, 1997, -1000, -113680, 430010, -501690
106002, -229, 1997, -852, 627410, 72310, -1286180
106022, -259, 1997, -401, 839790, 191450, -842940
106042, -210, 705, -271, 114380, 477820, 94500
106062, -150, 249, -260, -400260, 485100, 301350
106082, -207, 238, -196, -85330, 367920, -63700
106102, -201, 210, -130, 456680, 317870, -387800
106122, -182, 335, -134, 694820, 282660, -481110
106142, -175, 621, 17, 735840, 230510, -461370
106162, -66, 322, 65, 642110, 168490, -377720
106182, -33, 70, 32, 263340, 81060, -210000
106202, -29, 75, 24, -72170, 24290, -61180
106222, -46, 143, 34, -176750, -2520, -21980
106242, -145, 569, 40, -255360, -24220, 10220
106262, -456, 1849, -533, -413210, -71120, 73920
106282, -683, 1995, -1166, -933100, -205100, 244790
106302, -281, 671, -699, -1635060, -393750, 571900
106322, -521, 1997, -840, -1243760, -516810, 661150
106342, -260, 1997, -1001, 273840, -647990, 3710
106362, -901, 1997, -1275, 337960, -837830, -451850
106382, -559, 1174, -262, -845180, -544670, 528290
106402, -521, 1754, -252, -721490, -206710, 1400280
106422, -327, 1997, -980, 88410, -463820, 749280
106442, -144, 1997, -1047, -71750, -942340, -176190
106462, -398, 1997, -358, 118370, -165200, 1125110
106482, -465, 1429, 157, 592690, 132790, 1266090
106502, -370, 1638, -267, 186270, -265370, 456400
106522, 49, 1389, -674, -422870, -691180, -197050
106542, 62, 830, -560, -299810, -577570, -85400
106562, 4, 587, -228, 404110, -181580, 300370
106582, -36, 401, -59, 807310, 86100, 497700
106602, -108, 387, 57, 804370, 166460, 508130
106622, -162, 284, 181, 616980, 137900, 443170
106642, -96, 70, 79, 259560, -24080, 271040
106662, -70, 28, 31, -37100, -184520, 119070
106682, -67, 40, 9, -145390, -259350, 48440
106702, -78, 75, 7, -203910, -301000, 9450
106722, -143, 271, 30, -261940, -333410, -16800
106742, -395, 1557, -97, -402640, -395150, -49840
106762, -476, 1997, -1102, -982310, -587090, -91070
106782, -157, 1209, -1114, -1684970, -736890, 91770
106802, -174, 1997, -712, -898870, -515200, 426090
106822, -416, 1997, -260, 715050, -241780, 321230
106842, -514, 1997, -1462, 182840, -414610, 38500
106862, -290, 1339, -929, -1427160, -556850, 336420
106882, -184, 1658, -452, -915600, -378210, 774340
106902, -351, 1997, -288, 484330, -239050, 556290
106922, -361, 1997, -1122, 285880, -405860, 157640
106942, -361, 1623, -1087, -906920, -509040, 388780
106962, -203, 1353, -320, -745220, -290500, 945630
106982, -309, 1615, -97, 414890, -117110, 856240
107002, -230, 1500, -371, 590450, -303940, 271670
107022, -183, 751, -435, -183470, -554470, -70
107042, -94, 222, -236, -615930, -524440, 228830
107062, -55, 21, -65, -384930, -352380, 478800
107082, -34, 15, -38, -31640, -205940, 529620
107102, -32, 2, -14, 148330, -126000, 472920
107122, -44, -5, -2, 237090, -73290, 400680
107142, -92, 3, 37, 288680, -41860, 315350
107162, -242, 110, 172, 315350, -46760, 195510
107182, -373, 640, 76, 280280, -140910, -28560
107202, -348, 1523, -184, 41650, -398440, -456610
107222, -41, 1997, -938, -454230, -657510, -860160
107242, 43, 1726, -1025, -990360, -674660, -920220
107262, -354, 1997, -392, -842870, -236530, -384440
107282, -545, 1759, 185, 110320, 414750, 355390
107302, -361, 1997, -584, 356020, 489650, 276780
107322, -23, 1997, -1314, -845110, -318150, -1304940
107342, -361, 1997, -779, -163030, 353920, -550550
107362, -473, 1556, -24, 214760, 855890, 187110
107382, -604, 1831, -320, -135660, 534730, -361340
107402, -266, 1997, -855, -57260, 70350, -1318520
107422, -182, 1997, -707, 301350, 198380, -1194690
107442, -343, 1428, -379, 244230, 635530, -276920
107462, -242, 564, -253, -171990, 787150, 145110
107482, -338, 550, -351, -115010, 650090, -185430
107502, -402, 713, -361, 419720, 540050, -592620
107522, -312, 831, -219, 785470, 495110, -677740
107542, -169, 620, -12, 759360, 447370, -537040
107562, -85, 179, 30, 408240, 390670, -315770
107582, -52, 23, 15, 65450, 336980, -177100
107602, -44, 15, 10, -69020, 304290, -147280
107622, -43, 4, 15, -116270, 288540, -147630
107642, -55, 25, 33, -143290, 276150, -155330
107662, -96, 161, 86, -176470, 253330, -170310
107682, -284, 1076, 195, -269080, 195370, -203770
107702, -145, 1997, -535, -708400, -13090, -363230
107722, 57, 1451, -966, -1473010, -299040, -672490
107742, -309, 1997, -1231, -1041880, -107100, -735630
107762, -541, 1997, 96, 674870, 504560, -303100
107782, -184, 1997, -480, 626780, 616350, -18410
107802, -149, 1731, -928, -927430, 44310, -698670
107822, -362, 1997, -1108, -816060, -28000, -1189580
107842, -508, 1997, -143, 595210, 481740, -782670
107862, -469, 1848, -332, 707000, 740040, -167230
107882, -326, 1981, -1060, -420000, 389830, -426860
107902, -343, 1997, -1086, -403130, 118440, -1064350
107922, -389, 1997, -188, 750680, 400190, -870310
107942, -248, 945, -79, 865060, 685510, -145460
107962, -119, 354, -202, -63210, 563500, 29260
107982, -147, 173, -206, -464450, 312410, -314230
108002, -177, 140, -127, -183750, 273420, -574980
108022, -171, 239, -144, 179620, 350070, -628110
108042, -148, 471, -141, 376040, 399280, -578200
108062, -116, 458, -20, 466760, 433860, -441000
108082, -121, 237, 27, 405510, 473900, -183540
108102, -139, 255, 48, 159110, 476980, 79730
108122, -191, 385, 46, -95060, 422660, 199290
108142, -266, 890, -80, -370930, 311290, 223930
108162, -205, 1425, -561, -1235710, -186200, -56630
108182, -70, 1265, -872, -1293530, -393400, -410200
108202, -177, 1997, -949, -308280, -238420, -621180
108222, -318, 1997, -264, 590730, 101570, -314580
108242, -432, 1997, -714, -226450, 176400, 174720
108262, -230, 1758, -1160, -1430310, -140280, 96810
108282, -228, 1997, -878, -835520, -310940, -361830
108302, -206, 1997, -481, 335440, -182980, -519890
108322, -388, 1997, -771, -53690, -43120, -93310
108342, -389, 1560, -865, -1183280, -84280, 299740
108362, -197, 1229, -515, -1023820, -218540, 145460
108382, -185, 1992, -349, -5390, -270620, -285180
108402, -143, 1981, -374, 241360, -270550, -384020
108422, -251, 1292, -483, -377580, -202160, -14980
108442, -223, 579, -368, -872830, -130270, 383530
108462, -123, 149, -170, -782880, -128100, 467950
108482, -66, 16, -45, -412160, -146720, 312830
108502, -45, -5, -12, -111090, -163730, 114940
108522, -41, 2, -1, 17710, -174090, -8890
108542, -37, 0, -2, 59150, -180110, -75180
108562, -35, 9, -4, 71050, -183540, -115010
108582, -37, 20, -23, 76580, -182070, -142310
108602, -59, 155, -153, 88830, -173740, -166180
108622, -132, 974, -604, 157780, -147140, -204750
108642, -260, 1978, -677, 535430, -67830, -297640
108662, -265, 1997, -271, 1062180, 42070, -301910
108682, -221, 1997, -422, 816130, 25900, -167580
108702, -145, 1479, -718, -86940, -115920, -83580
108722, -337, 1997, -883, -205240, -184660, -187740
108742, -354, 1997, -497, 684320, -127680, -405090
108762, -214, 1997, -531, 1039990, -152740, -490630
108782, -133, 1902, -736, 257740, -237230, -323890
108802, -352, 1997, -765, -217840, -210000, -136220
108822, -380, 1997, -480, 435120, -154770, -269990
108842, -158, 1997, -519, 831110, -256480, -552230
108862, -106, 1350, -506, 228130, -364000, -512820
108882, -147, 887, -340, -241920, -261170, -196350
108902, -213, 758, -188, 45010, -120190, -76160
108922, -210, 574, -88, 449120, -112490, -237860
108942, -152, 388, -43, 492030, -213010, -429380
108962, -102, 307, -48, 293720, -309190, -506730
108982, -54, 293, -64, 85120, -351680, -490490
109002, -13, 253, -81, -59500, -342230, -421470
109022, 1, 151, -73, -186900, -203070, -138600
109042, 4, 191, -104, -172690, -107170, 16450
109062, -14, 361, -175, -126630, 5040, 186410
109082, -144, 705, -267, -57960, 173040, 452200
109102, -482, 1488, -457, -22470, 399980, 829570
109122, -879, 1925, -490, -144130, 635320, 1262940
109142, -474, 1013, -138, -419090, 624820, 1314670
109162, -355, 1997, -574, -343910, 145180, 415730
109182, 35, 1997, -1106, -15330, -292040, -528290
109202, -715, 1997, -1071, -89740, -1680, -8610
109222, -937, 1797, -624, -501270, 532840, 1118880
109242, -300, 1468, -339, -585970, 376180, 942270
109262, -129, 1997, -625, -88550, -106470, -74060
109282, -151, 1997, -781, 5250, -228060, -356090
109302, -620, 1997, -722, -363370, 97370, 374780
109322, -398, 1044, -320, -637210, 362390, 1035160
109342, -250, 897, -170, -446740, 241290, 828380
109362, -185, 1287, -262, -4760, -71120, 91000
109382, 47, 1203, -268, 84420, -276640, -355250
109402, -66, 668, -223, -140980, -233450, -210350
109422, -97, 142, -69, -306810, -65590, 181720
109442, -87, 97, -57, -331590, 33460, 398090
109462, -78, 31, -45, -313530, 47950, 421820
109482, -69, 2, -53, -283570, 53340, 409080
109502, -53, -68, -61, -230930, 61880, 366100
109522, -61, -149, -87, -125230, 78190, 276780
109542, -163, -7, -171, 93940, 96600, 97790
109562, -406, 434, -316, 468580, 86380, -212450
109582, -708, 1671, -487, 840770, 8470, -563290
109602, -210, 1997, -622, 1038800, -186970, -911960
109622, -102, 1997, -869, 676900, -377230, -958230
109642, -385, 1618, -628, -108220, -162050, -197120
109662, -665, 1886, -484, -154980, 208670, 507220
109682, -679, 1997, -755, 618100, 106750, 19460
109702, 49, 1997, -1055, 848890, -416430, -977410
109722, -149, 1997, -727, 161490, -528080, -935480
109742, -424, 1695, -258, 28420, 6160, 29540
109762, -662, 1997, -403, 519190, 291970, 318780
109782, -170, 1997, -877, 658560, -96880, -472290
109802, 9, 1811, -739, 199920, -498960, -1073310
109822, -199, 1218, -295, -2590, -238560, -596610
109842, -230, 599, -6, 325780, 252910, 151340
109862, -189, 266, 29, 471590, 392210, -34300
109882, -128, 92, 0, 268240, -4620, -370230
109902, -113, 86, -17, 214200, -101780, -507220
109922, -107, 116, -22, 189630, -133070, -543060
109942, -102, 186, -11, 166600, -141540, -545580
109962, -58, 671, -57, 110040, -141960, -504490
109982, -44, 352, -84, -100030, -100870, -260400
110002, -77, 243, -83, -371140, -5040, 144200
110022, -236, 1022, -297, -475160, 32200, 332150
